portfolio_id,portfolio_name,advisor_name,risk_profile_name,base_currency,created_at
P01938,Client Portfolio 01938,Advisor_04,Moderate,USD,2026-02-20 16:59:57
P01939,Client Portfolio 01939,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01940,Client Portfolio 01940,Advisor_20,Moderate,USD,2026-02-20 16:59:57
P01941,Client Portfolio 01941,Advisor_16,Moderate,USD,2026-02-20 16:59:57
P01942,Client Portfolio 01942,Advisor_12,Moderate,USD,2026-02-20 16:59:57
P01943,Client Portfolio 01943,Advisor_09,Moderate,USD,2026-02-20 16:59:57
P01944,Client Portfolio 01944,Advisor_23,Conservative,USD,2026-02-20 16:59:57
P01945,Client Portfolio 01945,Advisor_01,Moderate,USD,2026-02-20 16:59:57
P01946,Client Portfolio 01946,Advisor_06,Aggressive,USD,2026-02-20 16:59:57
P01947,Client Portfolio 01947,Advisor_25,Aggressive,USD,2026-02-20 16:59:57
P01948,Client Portfolio 01948,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01949,Client Portfolio 01949,Advisor_22,Conservative,USD,2026-02-20 16:59:57
P01950,Client Portfolio 01950,Advisor_21,Moderate,USD,2026-02-20 16:59:57
P01951,Client Portfolio 01951,Advisor_01,Aggressive,USD,2026-02-20 16:59:57
P01952,Client Portfolio 01952,Advisor_25,Moderate,USD,2026-02-20 16:59:57
P01953,Client Portfolio 01953,Advisor_16,Aggressive,USD,2026-02-20 16:59:57
P01954,Client Portfolio 01954,Advisor_21,Conservative,USD,2026-02-20 16:59:57
P01955,Client Portfolio 01955,Advisor_01,Conservative,USD,2026-02-20 16:59:57
P01956,Client Portfolio 01956,Advisor_20,Aggressive,USD,2026-02-20 16:59:57
P01957,Client Portfolio 01957,Advisor_10,Moderate,USD,2026-02-20 16:59:57
P01958,Client Portfolio 01958,Advisor_23,Moderate,USD,2026-02-20 16:59:57
P01959,Client Portfolio 01959,Advisor_14,Aggressive,USD,2026-02-20 16:59:57
P01960,Client Portfolio 01960,Advisor_12,Moderate,USD,2026-02-20 16:59:57
P01961,Client Portfolio 01961,Advisor_07,Moderate,USD,2026-02-20 16:59:57
P01962,Client Portfolio 01962,Advisor_22,Moderate,USD,2026-02-20 16:59:57
P01963,Client Portfolio 01963,Advisor_20,Moderate,USD,2026-02-20 16:59:57
P01964,Client Portfolio 01964,Advisor_04,Conservative,USD,2026-02-20 16:59:57
P01965,Client Portfolio 01965,Advisor_22,Aggressive,USD,2026-02-20 16:59:57
P01966,Client Portfolio 01966,Advisor_12,Moderate,USD,2026-02-20 16:59:57
P01967,Client Portfolio 01967,Advisor_20,Moderate,USD,2026-02-20 16:59:57
P01968,Client Portfolio 01968,Advisor_10,Moderate,USD,2026-02-20 16:59:57
P01969,Client Portfolio 01969,Advisor_16,Conservative,USD,2026-02-20 16:59:57
P01970,Client Portfolio 01970,Advisor_09,Moderate,USD,2026-02-20 16:59:57
P01971,Client Portfolio 01971,Advisor_09,Conservative,USD,2026-02-20 16:59:57
P01972,Client Portfolio 01972,Advisor_23,Aggressive,USD,2026-02-20 16:59:57
P01973,Client Portfolio 01973,Advisor_21,Conservative,USD,2026-02-20 16:59:57
P01974,Client Portfolio 01974,Advisor_05,Moderate,USD,2026-02-20 16:59:57
P01975,Client Portfolio 01975,Advisor_08,Aggressive,USD,2026-02-20 16:59:57
P01976,Client Portfolio 01976,Advisor_20,Moderate,USD,2026-02-20 16:59:57
P01977,Client Portfolio 01977,Advisor_11,Moderate,USD,2026-02-20 16:59:57
P01978,Client Portfolio 01978,Advisor_24,Conservative,USD,2026-02-20 16:59:57
P01979,Client Portfolio 01979,Advisor_16,Aggressive,USD,2026-02-20 16:59:57
P01980,Client Portfolio 01980,Advisor_09,Aggressive,USD,2026-02-20 16:59:57
P01981,Client Portfolio 01981,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01982,Client Portfolio 01982,Advisor_02,Moderate,USD,2026-02-20 16:59:57
P01983,Client Portfolio 01983,Advisor_19,Aggressive,USD,2026-02-20 16:59:57
P01984,Client Portfolio 01984,Advisor_11,Moderate,USD,2026-02-20 16:59:57
P01985,Client Portfolio 01985,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01986,Client Portfolio 01986,Advisor_21,Moderate,USD,2026-02-20 16:59:57
P01987,Client Portfolio 01987,Advisor_22,Moderate,USD,2026-02-20 16:59:57
P01988,Client Portfolio 01988,Advisor_10,Aggressive,USD,2026-02-20 16:59:57
P01989,Client Portfolio 01989,Advisor_22,Aggressive,USD,2026-02-20 16:59:57
P01990,Client Portfolio 01990,Advisor_06,Conservative,USD,2026-02-20 16:59:57
P01991,Client Portfolio 01991,Advisor_16,Conservative,USD,2026-02-20 16:59:57
P01992,Client Portfolio 01992,Advisor_09,Moderate,USD,2026-02-20 16:59:57
P01993,Client Portfolio 01993,Advisor_18,Moderate,USD,2026-02-20 16:59:57
P01994,Client Portfolio 01994,Advisor_06,Aggressive,USD,2026-02-20 16:59:57
P01995,Client Portfolio 01995,Advisor_11,Moderate,USD,2026-02-20 16:59:57
P01996,Client Portfolio 01996,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01997,Client Portfolio 01997,Advisor_24,Aggressive,USD,2026-02-20 16:59:57
P01998,Client Portfolio 01998,Advisor_14,Moderate,USD,2026-02-20 16:59:57
P01999,Client Portfolio 01999,Advisor_11,Moderate,USD,2026-02-20 16:59:57
P02000,Client Portfolio 02000,Advisor_19,Conservative,USD,2026-02-20 16:59:57
